sample_id,source
864.NFS004.lane2.NoIndex,emp
864.CON.noppt.15.2009b.lane2.NoIndex,emp
864.NFS4.2010.OTC.ET.b.lane2.NoIndex,emp
864.12.CON.addV.noW.Leg.lane2.NoIndex,emp
864.4.OTC.noG.noV.2010a.lane2.NoIndex,emp
864.2.C.addG.addV.2010a.lane2.NoIndex,emp
864.LSFS1control.lane2.NoIndex,emp
864.SFS4.2010.OTC.ET.b.lane2.NoIndex,emp
864.13.OTC.addH.noV.2010a.lane2.NoIndex,emp
864.NFS1.lane2.NoIndex,emp
864.2.OTC.noG.addV.2010a.lane2.NoIndex,emp
864.3.CON.addV.noG.noW.A.lane2.NoIndex,emp
864.NFS1control.lane2.NoIndex,emp
864.6.OTC.addG.addV.2010a.lane2.NoIndex,emp
864.4.CON.V.G.W.pooled.lane2.NoIndex,emp
864.SFS3.2010.OTC.ET.b.lane2.NoIndex,emp
864.12.OTC.addH.noV.2010a.lane2.NoIndex,emp
864.CON.addppt.12.2009b.lane2.NoIndex,emp
864.4.OTC.noG.addV.2010a.lane2.NoIndex,emp
864.10.CON.addV.noG.addW.lane2.NoIndex,emp
864.7.CON.addV.addG.noW.B.lane2.NoIndex,emp
864.OTC.noppt.13.2009b.lane2.NoIndex,emp
864.OTC.V.6.2009a.lane2.NoIndex,emp
864.OTC.addppt.12.2009b.lane2.NoIndex,emp
864.NFS2.2010.OTC.ET.b.lane2.NoIndex,emp
864.12.CON.addV.noW.Fes.lane2.NoIndex,emp
864.OTC.addppt.13.2009b.lane2.NoIndex,emp
864.3.OTC.noG.addV.2010a.lane2.NoIndex,emp
864.3.OTC.addG.addV.2010a.lane2.NoIndex,emp
864.15.C.addH.noVa.lane2.NoIndex,emp
864.5.CON.addV.addG.noW.A.lane2.NoIndex,emp
864.15.OTC.H.Vb.lane2.NoIndex,emp
864.RIP1.2010.OTC.ET.b.lane2.NoIndex,emp
864.6.OTC.addV.noG.noW.lane2.NoIndex,emp
864.R06.OTC.lane2.NoIndex,emp
864.OTC.V.4.2009a.lane2.NoIndex,emp
864.6.CON.addV.noG.noW.B.lane2.NoIndex,emp
864.R001.OTC.lane2.NoIndex,emp
864.7.OTC.addV.addG.noW.lane2.NoIndex,emp
864.4.CON.V.G.W.not.pooled.b.lane2.NoIndex,emp
864.3.C.addG.noV.2010a.lane2.NoIndex,emp
864.RIP3.2010.OTC.ET.b.lane2.NoIndex,emp
864.15.OTC.noH.addVa.lane2.NoIndex,emp
864.LFSF3control.lane2.NoIndex,emp
864.SFS2.2010.OTC.ET.b.lane2.NoIndex,emp
864.RN01.OTC.lane2.NoIndex,emp
864.CON.addppt.13.2009b.lane2.NoIndex,emp
864.15.OTC.addH.addVa.lane2.NoIndex,emp
864.12.CON.addV.noW.lane2.NoIndex,emp
864.CON.noppt.12.2009b.lane2.NoIndex,emp
864.12.CON.addV.noG.noW.lane2.NoIndex,emp
864.14.OTC.addV.noG.addW.lane2.NoIndex,emp
864.CON.addppt.15.2009b.lane2.NoIndex,emp
864.4.CON.V.addG.noW.pooled.lane2.NoIndex,emp
864.4.CON.V.G.W.not.pooled.c.lane2.NoIndex,emp
864.8.CON.addV.noG.noW.A.lane2.NoIndex,emp
864.6.C.addG.addV.2010a.lane2.NoIndex,emp
864.NFS002.lane2.NoIndex,emp
864.3.OTC.addV.noG.noW.lane2.NoIndex,emp
864.3.OTC.addV.addG.noW.lane2.NoIndex,emp
864.8.OTC.addV.addG.noW.lane2.NoIndex,emp
864.1.OTC.addV.addG.noW.lane2.NoIndex,emp
864.2.CON.addV.noG.noW.1.lane2.NoIndex,emp
864.CON.V.4.2009a.lane2.NoIndex,emp
864.3.CON.addV.noG.noW.B.lane2.NoIndex,emp
864.4.C.noG.addV.2010a.lane2.NoIndex,emp
864.OTC.noppt.12.2009b.lane2.NoIndex,emp
864.4.C.noG.noV.2010a.lane2.NoIndex,emp
864.8.CON.addV.addG.noW.A.lane2.NoIndex,emp
864.9.CON.addV.noG.addW.lane2.NoIndex,emp
864.12.OTC.addH.addV.2010a.lane2.NoIndex,emp
864.11.CON.addV.noW.lane2.NoIndex,emp
864.4.CON.V.addG.noW.not.pooled.c.lane2.NoIndex,emp
864.13.OTC.addH.addV.2010a.lane2.NoIndex,emp
864.13.OTC.addV.noG.addW.lane2.NoIndex,emp
864.15.C.noH.addVa.lane2.NoIndex,emp
864.13.OTC.addV.noG.noW.lane2.NoIndex,emp
864.2.CON.addV.addG.noW.A.lane2.NoIndex,emp
864.7.CON.addV.noG.noW.A.lane2.NoIndex,emp
864.7.CON.addV.addG.noW.A.lane2.NoIndex,emp
864.10.OTC.addV.noG.addW.lane2.NoIndex,emp
864.4.CON.V.G.W.not.pooled.a.lane2.NoIndex,emp
864.14.CON.addV.noW.Fes.lane2.NoIndex,emp
864.7.CON.addV.noG.noW.B.lane2.NoIndex,emp
864.14.CON.addV.noW.lane2.NoIndex,emp
864.10.CON.addV.noW.Pot.lane2.NoIndex,emp
864.1.CON.addV.addG.noW.B.lane2.NoIndex,emp
864.4.C.addG.noV.2010a.lane2.NoIndex,emp
864.10.CON.addV.noW.Fes.lane2.NoIndex,emp
864.9.CON.addV.noW.lane2.NoIndex,emp
864.5.CON.addV.noG.noW.A.lane2.NoIndex,emp
864.15.OTC.H.Va.2.lane2.NoIndex,emp
864.15.C.noH.noVa.lane2.NoIndex,emp
864.4.CON.V.addG.noW.not.pooled.a.lane2.NoIndex,emp
864.9.OTC.addV.noG.addW.lane2.NoIndex,emp
864.15.CON.addV.noW.Leg.lane2.NoIndex,emp
864.15.CON.addV.noW.Fes.lane2.NoIndex,emp
864.15.CON.addV.noG.noW.lane2.NoIndex,emp
864.14.CON.addV.noG.noW.lane2.NoIndex,emp
864.13.CON.addV.noW.lane2.NoIndex,emp
864.5.CON.addV.noG.noW.B.lane2.NoIndex,emp
864.13.OTC.noH.addV.2010a.lane2.NoIndex,emp
864.10.OTC.addV.noG.noW.lane2.NoIndex,emp
864.4.OTC.addV.addG.noW.1.lane2.NoIndex,emp
864.12.CON.addV.noG.addW.lane2.NoIndex,emp
864.12.OTC.addV.noG.noW.lane2.NoIndex,emp
864.14.CON.addV.noG.addW.lane2.NoIndex,emp
864.9.CON.addV.noG.noW.lane2.NoIndex,emp
864.11.CON.addV.noG.noW.lane2.NoIndex,emp
864.13.C.noH.noV.2010a.lane2.NoIndex,emp
864.9.OTC.addV.noG.noW.lane2.NoIndex,emp
864.12.OTC.addV.noG.addW.lane2.NoIndex,emp
864.8.CON.addV.noG.noW.B.lane2.NoIndex,emp
864.11.CON.addV.noG.addW.lane2.NoIndex,emp
864.13.CON.addV.noW.Pot.lane2.NoIndex,emp
864.15.OTC.addV.noG.noW.lane2.NoIndex,emp
864.12.C.noH.addV.2010a.lane2.NoIndex,emp
864.12.C.noH.noV.2010b.lane2.NoIndex,emp
864.4.CON.addV.addG.noW.lane2.NoIndex,emp
864.12.C.addH.addV.2010a.lane2.NoIndex,emp
864.4.CON.V.addG.noW.not.pooled.b.lane2.NoIndex,emp
864.15.OTC.addV.noG.addW.lane2.NoIndex.r,emp
864.10.CON.addV.noW.Leg.lane2.NoIndex,emp
864.10.CON.addV.noG.noW.lane2.NoIndex,emp
864.2.OTC.addV.addG.noW.lane2.NoIndex,emp
864.15.OTC.addV.noG.addW.lane2.NoIndex,emp
864.5.OTC.addV.noG.noW.lane2.NoIndex,emp
864.12.CON.addV.noW.Pot.lane2.NoIndex,emp
864.1.CON.addV.noG.noW.A.lane2.NoIndex,emp
864.13.CON.addV.noG.addW.lane2.NoIndex,emp
864.8.OTC.addV.noG.noW.lane2.NoIndex,emp
864.13.C.addH.addV.2010a.lane2.NoIndex,emp
864.11.OTC.addV.noG.noW.lane2.NoIndex,emp
864.11.OTC.addV.noG.addW.lane2.NoIndex,emp
864.10.CON.addV.noW.lane2.NoIndex,emp
864.15.CON.addV.noG.addW.lane2.NoIndex,emp
864.14.OTC.addV.noG.noW.lane2.NoIndex,emp
864.2.CON.addV.addG.noW.1.lane2.NoIndex,emp
864.14.CON.addV.noW.Leg.lane2.NoIndex,emp
864.15.CON.addV.noW.Pot.lane2.NoIndex,emp
864.15.CON.addV.noW.lane2.NoIndex,emp
864.1.OTC.addV.noG.noW.lane2.NoIndex,emp
864.5.CON.addV.addG.noW.B.lane2.NoIndex,emp
864.5.OTC.addV.addG.noW.lane2.NoIndex,emp
864.RIP2.2010.OTC.ET.b.lane2.NoIndex,emp
864.4.CON.addV.noG.noW.lane2.NoIndex,emp
864.13.CON.addV.noW.Fes.lane2.NoIndex,emp
864.14.CON.addV.noW.Pot.lane2.NoIndex,emp
864.4.OTC.addV.noG.noW.2.lane2.NoIndex,emp
864.13.CON.addV.noW.Leg.lane2.NoIndex,emp
864.1.CON.addV.noG.noW.B.lane2.NoIndex,emp
864.3.CON.addV.addG.noW.A.lane2.NoIndex,emp
864.4.C.addG.addV.2010a.lane2.NoIndex,emp
864.6.CON.addV.noG.noW.A.lane2.NoIndex,emp
864.12.OTC.noH.addV.2010a.lane2.NoIndex,emp
895.Puhimau.soil.3,emp
895.Puhimau.soil.2,emp
895.Puhimau.soil.1,emp
990.KA2U.E.06,emp
990.KA3F.C.22,emp
990.KA3U.D.15,emp
990.KA3F.C.02,emp
990.KA3F.C.04,emp
990.KA2U.A.13,emp
990.KA2U.A.24,emp
990.KA2U.E.18,emp
990.KA3F.C.24,emp
990.KA2U.A.18,emp
990.KA2U.A.08,emp
990.KA3F.C.13,emp
990.KA2U.A.04,emp
990.KA2U.E.25,emp
990.KA2U.A.03,emp
990.KA2U.A.07,emp
990.KA2U.E.22,emp
990.KA2U.E.24,emp
990.KA2U.A.10,emp
990.KA2U.B.03,emp
990.KA3F.C.09,emp
990.KA2U.A.15,emp
990.KA3U.E.06,emp
990.KA2U.A.16,emp
990.KA2U.A.09,emp
990.KA3F.C.07,emp
990.KA2U.E.19,emp
990.KA2U.A.14,emp
990.KA3F.C.16,emp
990.KA3F.C.18,emp
990.KA2U.A.11,emp
990.KA3F.C.20,emp
990.KA2U.A.01,emp
990.KA3F.C.10,emp
990.KA2U.A.25,emp
990.KA3F.D.12,emp
990.KA2U.C.01,emp
990.KA1F.E.02,emp
990.KA3F.B.07,emp
990.KA3F.D.13,emp
990.KA1U.B.11,emp
990.KA2U.D.10,emp
990.KA3F.B.02,emp
990.KA3F.B.16,emp
990.KA3U.C.16,emp
990.KA1F.D.09,emp
990.KA1F.E.07,emp
990.KA1F.E.08,emp
990.KA2U.B.25,emp
990.KA1U.C.14,emp
990.KA1U.A.17,emp
990.KA1F.D.23,emp
990.KA2U.E.20,emp
990.KA2U.A.19,emp
990.KA2U.E.15,emp
990.KA3F.B.22,emp
990.KA1F.E.17,emp
990.KA3F.B.06,emp
990.KA3F.B.18,emp
990.KA3U.D.24,emp
990.KA2U.E.04,emp
990.KA1U.D.25,emp
990.KA2U.B.15,emp
990.KA3F.D.15,emp
990.KA2U.A.17,emp
990.KA3F.C.21,emp
990.KA3F.C.14,emp
990.KA3U.A.17,emp
990.KA3U.B.22,emp
990.KA3F.D.10,emp
990.KA2U.E.05,emp
990.KA2U.A.05,emp
990.KA2F.B.18,emp
990.KA2F.D.19,emp
990.KA2U.E.02,emp
990.KA3U.D.25,emp
990.KA1F.B.14,emp
990.KA1F.C.14,emp
990.KA2F.E.17,emp
990.KA3U.E.25,emp
990.KA1F.E.13,emp
990.KA1F.C.05,emp
990.KA1U.E.06,emp
990.KA2U.E.11,emp
990.KA3F.D.14,emp
990.KA2U.E.14,emp
990.KA1F.E.04,emp
990.KA1F.B.12,emp
990.KA1U.E.15,emp
990.KA3U.A.21,emp
990.KA1F.A.15,emp
990.KA2F.E.15,emp
990.KA2F.E.11,emp
990.KA1U.E.20,emp
990.KA1U.C.19,emp
990.KA3F.E.08,emp
990.KA2F.E.04,emp
990.KA2U.C.25,emp
990.KA2F.E.25,emp
990.KA2U.B.18,emp
990.KA1U.E.24,emp
990.KA2U.D.03,emp
990.KA1U.E.19,emp
990.KA3F.D.17,emp
990.KA3F.C.12,emp
990.KA3F.E.24,emp
990.KA2F.A.01,emp
990.KA2U.E.16,emp
990.KA3U.B.08,emp
990.KA1F.B.13,emp
990.KA3F.D.09,emp
990.KA1F.E.15,emp
990.KA3U.C.07,emp
990.KA2U.E.12,emp
990.KA1F.B.18,emp
990.KA3F.D.24,emp
990.KA1F.B.07,emp
990.KA1F.A.09,emp
990.KA2U.E.10,emp
990.KA1F.C.19,emp
990.KA1U.E.25,emp
990.KA3U.D.01,emp
990.KA1U.E.04,emp
990.KA1F.B.09,emp
990.KA1U.D.22,emp
990.KA2U.D.09,emp
990.KA3F.A.17,emp
990.KA3U.E.15,emp
990.KA3U.A.09,emp
990.KA1U.E.08,emp
990.KA1F.C.06,emp
990.KA2F.E.03,emp
990.KA3U.A.23,emp
990.KA3U.B.16,emp
990.KA3U.D.17,emp
990.KA1F.A.02,emp
990.KA3F.C.05,emp
990.KA1U.E.02,emp
990.KA2U.B.24,emp
990.KA1F.A.17,emp
990.KA3U.A.01,emp
990.KA1F.A.24,emp
990.KA1F.A.22,emp
990.KA1U.E.11,emp
990.KA1F.D.25,emp
990.KA3U.C.08,emp
990.KA1U.D.21,emp
990.KA1F.A.10,emp
990.KA2U.D.05,emp
990.KA3U.C.19,emp
990.KA1F.C.10,emp
990.KA2U.C.18,emp
990.KA1U.D.11,emp
990.KA2F.A.17,emp
990.KA2U.B.11,emp
990.KA2F.E.23,emp
990.KA3U.C.25,emp
990.KA1U.C.12,emp
990.KA3F.E.19,emp
990.KA3U.C.02,emp
990.KA2F.A.16,emp
990.KA2F.E.18,emp
990.KA1F.C.02,emp
990.KA2F.C.04,emp
990.KA1U.E.05,emp
990.KA2F.A.05,emp
990.KA1F.E.10,emp
990.KA2U.B.21,emp
990.KA1F.E.21,emp
990.KA1F.A.06,emp
990.KA3U.D.13,emp
990.KA3U.B.01,emp
990.KA3F.D.02,emp
990.KA2F.E.07,emp
990.KA1U.E.23,emp
990.KA2U.C.10,emp
990.KA3F.E.09,emp
990.KA1F.B.22,emp
990.KA2U.D.02,emp
990.KA1F.A.03,emp
990.KA1F.B.15,emp
990.KA3F.D.16,emp
990.KA3F.E.17,emp
990.KA3F.C.23,emp
990.KA1F.E.19,emp
990.KA3F.D.25,emp
990.KA2U.B.10,emp
990.KA1F.D.22,emp
990.KA2U.D.06,emp
990.KA3U.D.22,emp
990.KA3U.A.03,emp
990.KA1U.E.09,emp
990.KA3U.D.19,emp
990.KA1F.A.11,emp
990.KA3F.C.19,emp
990.KA3F.E.23,emp
990.KA1U.D.20,emp
990.KA3U.B.13,emp
990.KA1F.B.06,emp
990.KA1F.D.24,emp
990.KA2U.C.04,emp
990.KA1U.D.12,emp
990.KA3U.A.08,emp
990.KA3F.D.21,emp
990.KA2U.E.07,emp
990.KA3U.C.06,emp
990.KA3U.A.19,emp
990.KA1U.E.10,emp
990.KA2U.D.17,emp
990.KA1F.C.04,emp
990.KA1U.E.14,emp
990.KA1U.E.13,emp
990.KA1F.B.23,emp
990.KA3U.B.17,emp
990.KA2F.E.14,emp
990.KA3U.B.07,emp
990.KA1U.E.01,emp
990.KA1U.E.07,emp
990.KA1F.B.24,emp
990.KA3U.C.23,emp
990.KA1U.B.07,emp
990.KA1F.A.13,emp
990.KA2F.A.14,emp
990.KA3U.B.10,emp
990.KA2U.E.01,emp
990.KA3F.E.14,emp
990.KA2U.D.12,emp
990.KA3F.D.05,emp
990.KA3F.A.23,emp
990.KA3F.A.11,emp
990.KA1F.B.25,emp
990.KA1F.D.10,emp
990.KA2U.E.23,emp
990.KA1U.E.12,emp
990.KA2U.D.04,emp
990.KA2U.E.09,emp
990.KA1F.C.09,emp
990.KA1U.A.24,emp
990.KA1F.C.23,emp
990.KA3U.B.04,emp
990.KA3F.D.19,emp
990.KA2U.E.03,emp
990.KA1F.A.18,emp
990.KA1F.E.06,emp
990.KA1F.C.03,emp
990.KA3U.E.13,emp
990.KA3U.A.16,emp
990.KA2U.B.13,emp
990.KA2F.E.16,emp
990.KA3F.B.25,emp
990.KA3U.E.17,emp
990.KA2F.A.18,emp
990.KA3F.E.01,emp
990.KA1F.A.20,emp
990.KA2U.C.03,emp
990.KA1F.E.22,emp
990.KA1U.D.13,emp
990.KA3F.D.03,emp
990.KA2U.A.23,emp
990.KA1F.A.12,emp
990.KA1F.A.16,emp
990.KA1U.E.16,emp
990.KA3F.C.17,emp
990.KA3F.A.22,emp
990.KA1F.C.17,emp
990.KA1F.D.04,emp
990.KA3U.A.05,emp
990.KA1F.B.19,emp
990.KA3F.E.12,emp
990.KA2F.E.05,emp
990.KA3F.D.08,emp
990.KA1U.D.18,emp
990.KA3F.C.01,emp
990.KA2U.D.19,emp
990.KA1F.A.25,emp
990.KA1U.D.23,emp
990.KA2U.D.22,emp
990.KA3U.C.04,emp
990.KA1F.B.17,emp
990.KA3F.B.23,emp
990.KA2F.E.06,emp
990.KA1F.B.05,emp
990.KA1U.A.02,emp
990.KA3U.D.09,emp
990.KA1U.B.10,emp
990.KA3F.D.18,emp
990.KA2F.E.10,emp
990.KA3U.B.09,emp
990.KA2F.A.13,emp
990.KA3U.C.20,emp
990.KA1F.D.11,emp
990.KA1U.D.14,emp
990.KA1F.D.08,emp
990.KA1F.A.19,emp
990.KA3U.D.04,emp
990.KA1U.E.17,emp
990.KA3F.E.03,emp
990.KA2F.E.21,emp
990.KA2F.B.12,emp
990.KA2F.D.05,emp
990.KA2U.E.21,emp
990.KA3U.A.20,emp
990.KA3F.C.15,emp
990.KA3U.E.22,emp
990.KA3U.D.10,emp
990.KA3F.A.25,emp
990.KA3F.C.11,emp
990.KA2F.D.16,emp
990.KA3F.A.04,emp
990.KA1U.E.21,emp
990.KA1U.C.24,emp
990.KA3F.D.04,emp
990.KA3F.E.15,emp
990.KA3U.B.15,emp
990.KA3U.C.13,emp
990.KA2F.E.02,emp
990.KA1U.A.03,emp
990.KA1F.B.02,emp
990.KA1U.B.25,emp
990.KA1U.B.19,emp
990.KA1F.A.14,emp
990.KA1U.E.22,emp
990.KA2F.A.02,emp
990.KA1F.C.12,emp
990.KA3F.D.01,emp
990.KA1F.A.21,emp
990.KA1F.B.11,emp
990.KA3U.A.24,emp
990.KA3U.C.18,emp
990.KA2F.E.22,emp
990.KA3U.A.10,emp
990.KA2U.E.13,emp
990.KA1F.E.01,emp
990.KA1U.E.18,emp
990.KA3U.C.10,emp
990.KA2F.B.21,emp
990.KA3F.C.08,emp
990.KA1F.B.04,emp
990.KA2F.A.20,emp
990.KA3U.A.13,emp
990.KA1U.A.07,emp
990.KA1U.B.14,emp
990.KA2U.D.24,emp
990.KA1F.E.09,emp
990.KA3U.C.09,emp
990.KA3F.E.22,emp
990.KA3F.D.22,emp
990.KA2U.B.20,emp
990.KA1F.E.20,emp
990.KA1F.E.23,emp
990.KA3U.E.14,emp
990.KA2U.B.08,emp
990.KA2U.C.02,emp
990.KA1U.C.20,emp
990.KA3U.B.18,emp
990.KA3F.C.06,emp
990.KA2U.D.25,emp
990.KA2U.B.05,emp
990.KA3U.B.23,emp
990.KA1U.D.01,emp
990.KA3F.B.04,emp
990.KA2U.B.23,emp
990.KA3U.D.23,emp
990.KA3U.E.10,emp
990.KA1U.A.21,emp
990.KA1F.A.04,emp
990.KA3U.E.03,emp
990.KA1F.E.12,emp
990.KA3U.C.15,emp
990.KA1F.A.23,emp
990.KA2F.B.14,emp
990.KA2F.E.19,emp
990.KA1U.C.21,emp
990.KA1F.C.22,emp
990.KA1U.C.06,emp
990.KA1F.E.18,emp
990.KA2U.D.16,emp
990.KA1U.D.10,emp
990.KA3U.B.12,emp
990.KA1F.C.07,emp
990.KA2U.B.02,emp
990.KA2F.A.06,emp
990.KA3F.E.18,emp
990.KA3U.B.24,emp
990.KA1U.B.16,emp
990.KA1U.B.04,emp
990.KA3U.C.01,emp
990.KA2F.B.13,emp
990.KA1F.D.16,emp
990.KA1U.E.03,emp
990.KA1F.C.20,emp
990.KA2F.D.08,emp
990.KA1F.A.01,emp
990.KA3U.A.12,emp
990.KA3U.A.22,emp
990.KA1F.E.03,emp
990.KA3F.B.01,emp
990.KA2F.D.18,emp
990.KA2F.A.10,emp
990.KA2F.E.20,emp
990.KA1U.B.05,emp
990.KA1U.B.13,emp
990.KA1U.C.08,emp
990.KA1U.B.06,emp
990.KA2F.A.04,emp
990.KA1F.A.07,emp
990.KA3U.E.24,emp
990.KA1F.D.18,emp
990.KA3U.E.02,emp
990.KA2F.E.09,emp
990.KA3U.E.19,emp
990.KA3U.A.04,emp
990.KA3F.E.13,emp
990.KA1F.D.15,emp
990.KA3U.D.08,emp
990.KA2F.D.10,emp
990.KA2F.E.12,emp
990.KA2U.D.20,emp
990.KA3F.E.04,emp
990.KA1F.E.14,emp
990.KA3F.C.03,emp
990.KA3F.A.14,emp
990.KA2U.B.06,emp
990.KA3U.B.05,emp
990.KA2U.C.05,emp
990.KA2U.B.22,emp
990.KA2F.E.13,emp
990.KA3U.A.06,emp
990.KA3F.E.02,emp
990.KA1U.B.17,emp
990.KA1F.D.20,emp
990.KA2F.B.25,emp
990.KA2F.C.15,emp
990.KA2F.A.11,emp
990.KA2U.B.07,emp
990.KA3F.D.11,emp
990.KA3U.D.11,emp
990.KA3F.E.10,emp
990.KA1U.C.18,emp
990.KA3U.B.21,emp
990.KA3F.E.06,emp
990.KA2F.A.25,emp
990.KA1F.A.08,emp
990.KA2F.A.21,emp
990.KA3U.C.24,emp
990.KA3U.D.18,emp
990.KA2U.D.15,emp
990.KA1F.C.25,emp
990.KA2U.D.11,emp
990.KA2F.A.15,emp
990.KA1F.B.08,emp
990.KA1F.E.25,emp
990.KA1F.B.16,emp
990.KA1F.B.03,emp
990.KA2U.C.21,emp
990.KA3U.C.11,emp
990.KA1U.B.20,emp
990.KA2U.C.16,emp
990.KA3F.A.10,emp
990.KA1F.B.21,emp
990.KA3F.A.08,emp
990.KA2F.E.01,emp
990.KA3U.E.05,emp
990.KA2F.A.08,emp
990.KA2F.A.09,emp
990.KA1F.E.16,emp
990.KA1F.D.19,emp
990.KA3F.C.25,emp
990.KA3U.E.20,emp
990.KA2F.D.22,emp
990.KA3U.C.14,emp
990.KA3U.B.14,emp
990.KA3U.A.18,emp
990.KA1U.A.13,emp
990.KA2U.D.21,emp
990.KA1F.C.16,emp
990.KA2U.D.01,emp
990.KA3U.C.22,emp
990.KA3F.A.12,emp
990.KA3U.A.25,emp
990.KA1F.B.20,emp
990.KA1U.D.05,emp
990.KA2U.B.16,emp
990.KA3U.D.21,emp
990.KA1U.D.07,emp
990.KA2U.B.01,emp
990.KA1F.C.08,emp
990.KA2U.C.17,emp
990.KA3F.B.12,emp
990.KA1U.A.12,emp
990.KA1U.B.12,emp
990.KA3U.A.11,emp
990.KA2F.A.03,emp
990.KA3U.B.11,emp
990.KA3F.A.06,emp
990.KA1F.C.01,emp
990.KA2F.C.18,emp
990.KA3F.D.20,emp
990.KA2F.D.17,emp
990.KA3U.A.07,emp
990.KA1F.C.24,emp
990.KA2U.C.15,emp
990.KA3U.E.11,emp
990.KA1U.D.03,emp
990.KA3U.E.04,emp
990.KA2F.B.08,emp
990.KA2U.D.23,emp
990.KA3F.A.05,emp
990.KA1U.B.18,emp
990.KA2U.B.17,emp
990.KA3F.B.14,emp
990.KA3U.C.21,emp
990.KA3U.D.07,emp
990.KA3F.E.11,emp
990.KA2U.C.19,emp
990.KA1F.D.12,emp
990.KA3U.B.20,emp
990.KA1U.D.16,emp
990.KA2U.B.09,emp
990.KA1U.D.02,emp
990.KA3F.A.18,emp
990.KA3U.D.16,emp
990.KA1U.A.22,emp
990.KA3F.B.09,emp
990.KA3F.A.01,emp
990.KA2F.A.19,emp
990.KA3U.E.16,emp
990.KA2F.A.23,emp
990.KA2F.C.12,emp
990.KA3U.D.06,emp
990.KA2U.D.18,emp
990.KA3U.A.14,emp
990.KA2F.B.05,emp
990.KA2U.D.14,emp
990.KA3F.B.05,emp
990.KA2U.D.08,emp
990.KA2F.A.22,emp
990.KA2U.A.22,emp
990.KA2F.E.24,emp
990.KA3F.A.20,emp
990.KA1U.C.25,emp
990.KA1U.D.17,emp
990.KA1F.B.01,emp
990.KA1U.D.24,emp
990.KA3F.B.13,emp
990.KA3F.E.21,emp
990.KA3F.E.05,emp
990.KA3U.D.14,emp
990.KA1F.A.05,emp
990.KA1F.D.02,emp
990.KA2F.A.24,emp
990.KA1U.A.06,emp
990.KA3U.B.02,emp
990.KA1F.D.03,emp
990.KA1U.A.01,emp
990.KA2F.A.12,emp
990.KA2U.A.21,emp
990.KA1F.D.14,emp
990.KA2F.C.02,emp
990.KA1U.D.04,emp
990.KA3U.D.20,emp
990.KA3F.B.24,emp
990.KA3F.D.06,emp
990.KA3U.A.15,emp
990.KA2U.C.14,emp
990.KA2F.B.01,emp
990.KA1U.C.05,emp
990.KA2F.C.21,emp
990.KA1U.B.15,emp
990.KA2F.B.06,emp
990.KA2F.B.16,emp
990.KA3F.B.21,emp
990.KA1F.D.07,emp
990.KA1U.C.11,emp
990.KA3F.B.08,emp
990.KA3U.E.08,emp
990.KA3F.B.03,emp
990.KA3U.D.03,emp
990.KA1U.C.03,emp
990.KA1U.A.11,emp
990.KA1U.C.13,emp
990.KA2F.C.07,emp
990.KA1F.C.13,emp
990.KA1U.C.16,emp
990.KA3F.B.19,emp
990.KA2U.D.13,emp
990.KA1F.C.15,emp
990.KA2F.C.06,emp
990.KA3U.E.21,emp
990.KA3U.A.02,emp
990.KA1U.B.22,emp
990.KA2F.C.13,emp
990.KA2U.B.12,emp
990.KA2U.C.06,emp
990.KA3F.A.02,emp
990.KA3F.A.15,emp
990.KA3U.E.09,emp
990.KA1U.A.16,emp
990.KA2F.C.24,emp
990.KA1F.E.11,emp
990.KA2F.B.03,emp
990.KA2U.D.07,emp
990.KA1F.D.05,emp
990.KA3U.E.01,emp
990.KA2F.C.23,emp
990.KA2U.C.12,emp
990.KA2F.A.07,emp
990.KA2F.B.19,emp
990.KA3U.D.02,emp
990.KA2F.D.13,emp
990.KA3U.E.18,emp
990.KA2U.C.07,emp
990.KA1U.C.22,emp
990.KA2F.D.25,emp
990.KA2F.C.14,emp
990.KA2F.B.23,emp
990.KA1F.D.01,emp
990.KA3U.E.07,emp
990.KA1U.C.09,emp
990.KA1U.A.25,emp
990.KA3F.E.20,emp
990.KA2F.B.02,emp
990.KA2U.A.20,emp
990.KA2F.C.20,emp
990.KA3F.B.17,emp
990.KA2F.D.04,emp
990.KA2F.B.09,emp
990.KA2U.C.09,emp
990.KA1U.C.15,emp
990.KA3F.A.07,emp
990.KA2U.A.06,emp
990.KA3F.E.16,emp
990.KA1U.B.21,emp
990.KA1U.A.18,emp
990.KA2F.B.10,emp
990.KA3F.B.20,emp
990.KA1U.B.03,emp
990.KA2U.A.12,emp
990.KA2U.C.24,emp
990.KA1U.C.04,emp
990.KA3F.B.10,emp
990.KA1U.D.08,emp
990.KA2F.C.25,emp
990.KA2U.C.08,emp
990.KA1U.D.06,emp
990.KA2F.B.22,emp
990.KA1U.C.07,emp
990.KA3F.B.15,emp
990.KA2F.C.17,emp
990.KA1U.B.24,emp
990.KA1F.D.06,emp
990.KA2F.B.24,emp
990.KA2F.B.20,emp
990.KA2F.D.14,emp
990.KA2F.B.15,emp
990.KA2F.C.09,emp
990.KA3F.A.13,emp
990.KA2F.D.03,emp
990.KA2F.D.11,emp
990.KA2F.D.24,emp
990.KA2F.D.20,emp
990.KA2F.C.22,emp
990.KA1U.B.01,emp
990.KA1U.A.23,emp
990.KA1U.B.08,emp
990.KA2F.C.05,emp
990.KA1U.B.23,emp
990.KA1U.B.09,emp
990.KA2F.C.19,emp
990.KA2F.D.02,emp
